X=68.627 Y=-75.516 Z=-54.189,X=-0.929 Y=0.370 Z=0.000,X=0.781 Y=0.052
X=69.782 Y=-73.355 Z=-24.189,X=-0.858 Y=0.520 Z=-0.008,X=0.796 Y=0.002
X=67.916 Y=-77.861 Z=-114.189,X=-0.984 Y=0.181 Z=0.000,X=0.765 Y=0.151
X=68.627 Y=-75.516 Z=-84.189,X=-0.929 Y=0.370 Z=0.000,X=0.781 Y=0.101
X=69.782 Y=-73.355 Z=-54.189,X=-0.835 Y=0.543 Z=0.000,X=0.796 Y=0.052
X=71.337 Y=-71.461 Z=-24.189,X=-0.740 Y=0.677 Z=-0.008,X=0.812 Y=0.002
X=67.916 Y=-77.861 Z=-144.189,X=-0.984 Y=0.181 Z=0.000,X=0.765 Y=0.200
X=67.916 Y=-77.861 Z=-174.189,X=-0.976 Y=0.213 Z=0.000,X=0.765 Y=0.250
X=71.337 Y=-71.461 Z=-54.189,X=-0.717 Y=0.701 Z=-0.008,X=0.812 Y=0.052
X=73.231 Y=-69.906 Z=-24.189,X=-0.591 Y=0.811 Z=-0.008,X=0.827 Y=0.002
X=68.627 Y=-75.516 Z=-144.189,X=-0.929 Y=0.370 Z=0.000,X=0.781 Y=0.200
X=68.627 Y=-75.516 Z=-174.189,X=-0.913 Y=0.402 Z=0.000,X=0.781 Y=0.250
X=68.627 Y=-75.516 Z=-114.189,X=-0.929 Y=0.370 Z=0.000,X=0.781 Y=0.151
X=69.782 Y=-73.355 Z=-144.189,X=-0.835 Y=0.543 Z=0.000,X=0.796 Y=0.200
X=69.782 Y=-73.355 Z=-174.189,X=-0.819 Y=0.567 Z=0.000,X=0.796 Y=0.250
X=69.782 Y=-73.355 Z=-114.189,X=-0.835 Y=0.543 Z=0.000,X=0.796 Y=0.151
X=69.782 Y=-73.355 Z=-84.189,X=-0.835 Y=0.543 Z=0.000,X=0.796 Y=0.101
X=71.337 Y=-71.461 Z=-84.189,X=-0.717 Y=0.701 Z=-0.008,X=0.812 Y=0.101
X=71.337 Y=-71.461 Z=-114.189,X=-0.717 Y=0.701 Z=-0.008,X=0.812 Y=0.151
X=71.337 Y=-71.461 Z=-144.189,X=-0.717 Y=0.701 Z=-0.008,X=0.812 Y=0.200
X=71.337 Y=-71.461 Z=-174.189,X=-0.693 Y=0.724 Z=-0.008,X=0.812 Y=0.250
X=73.231 Y=-69.906 Z=-54.189,X=-0.567 Y=0.827 Z=-0.008,X=0.827 Y=0.052
X=75.392 Y=-68.751 Z=-24.189,X=-0.425 Y=0.906 Z=-0.008,X=0.843 Y=0.002
X=73.231 Y=-69.906 Z=-84.189,X=-0.567 Y=0.827 Z=-0.008,X=0.827 Y=0.101
X=75.392 Y=-68.751 Z=-54.189,X=-0.394 Y=0.921 Z=-0.008,X=0.843 Y=0.052
X=77.737 Y=-68.040 Z=-24.189,X=-0.236 Y=0.969 Z=-0.008,X=0.858 Y=0.002
X=73.231 Y=-69.906 Z=-114.189,X=-0.567 Y=0.827 Z=-0.008,X=0.827 Y=0.151
X=75.392 Y=-68.751 Z=-84.189,X=-0.394 Y=0.921 Z=-0.008,X=0.843 Y=0.101
X=77.737 Y=-68.040 Z=-54.189,X=-0.205 Y=0.976 Z=-0.008,X=0.858 Y=0.052
X=80.176 Y=-67.800 Z=-24.189,X=-0.047 Y=1.000 Z=-0.016,X=0.874 Y=0.002
X=73.231 Y=-69.906 Z=-144.189,X=-0.567 Y=0.827 Z=-0.008,X=0.827 Y=0.200
X=73.231 Y=-69.906 Z=-174.189,X=-0.535 Y=0.843 Z=-0.008,X=0.827 Y=0.250
X=80.176 Y=-67.800 Z=-54.189,X=-0.008 Y=1.000 Z=-0.008,X=0.874 Y=0.052
X=82.614 Y=-68.040 Z=-24.189,X=0.157 Y=0.984 Z=-0.008,X=0.889 Y=0.002
X=75.392 Y=-68.751 Z=-144.189,X=-0.394 Y=0.921 Z=-0.008,X=0.843 Y=0.200
X=75.392 Y=-68.751 Z=-174.189,X=-0.362 Y=0.929 Z=-0.008,X=0.843 Y=0.250
X=75.392 Y=-68.751 Z=-114.189,X=-0.394 Y=0.921 Z=-0.008,X=0.843 Y=0.151
X=77.737 Y=-68.040 Z=-144.189,X=-0.205 Y=0.976 Z=-0.008,X=0.858 Y=0.200
X=77.737 Y=-68.040 Z=-174.189,X=-0.173 Y=0.984 Z=-0.008,X=0.858 Y=0.250
X=77.737 Y=-68.040 Z=-114.189,X=-0.205 Y=0.976 Z=-0.008,X=0.858 Y=0.151
X=77.737 Y=-68.040 Z=-84.189,X=-0.205 Y=0.976 Z=-0.008,X=0.858 Y=0.101
X=80.176 Y=-67.800 Z=-84.189,X=-0.008 Y=1.000 Z=-0.008,X=0.874 Y=0.101
X=80.176 Y=-67.800 Z=-114.189,X=-0.008 Y=1.000 Z=-0.008,X=0.874 Y=0.151
X=80.176 Y=-67.800 Z=-144.189,X=-0.008 Y=1.000 Z=-0.008,X=0.874 Y=0.200
X=80.176 Y=-67.800 Z=-174.189,X=0.031 Y=1.000 Z=-0.016,X=0.874 Y=0.250
X=82.614 Y=-68.040 Z=-54.189,X=0.197 Y=0.984 Z=-0.016,X=0.889 Y=0.052
X=84.959 Y=-68.751 Z=-24.189,X=0.354 Y=0.937 Z=-0.016,X=0.905 Y=0.002
X=82.614 Y=-68.040 Z=-84.189,X=0.197 Y=0.984 Z=-0.016,X=0.889 Y=0.101
X=84.959 Y=-68.751 Z=-54.189,X=0.378 Y=0.921 Z=-0.008,X=0.905 Y=0.052
X=87.120 Y=-69.906 Z=-24.189,X=0.528 Y=0.850 Z=-0.016,X=0.920 Y=0.002
X=82.614 Y=-68.040 Z=-114.189,X=0.197 Y=0.984 Z=-0.016,X=0.889 Y=0.151
X=84.959 Y=-68.751 Z=-84.189,X=0.378 Y=0.921 Z=-0.008,X=0.905 Y=0.101
X=87.120 Y=-69.906 Z=-54.189,X=0.559 Y=0.835 Z=-0.016,X=0.920 Y=0.052
X=89.015 Y=-71.461 Z=-24.189,X=0.685 Y=0.732 Z=-0.016,X=0.936 Y=0.002
X=82.614 Y=-68.040 Z=-144.189,X=0.197 Y=0.984 Z=-0.016,X=0.889 Y=0.200
X=82.614 Y=-68.040 Z=-174.189,X=0.228 Y=0.976 Z=-0.016,X=0.889 Y=0.250
X=89.015 Y=-71.461 Z=-54.189,X=0.709 Y=0.709 Z=-0.016,X=0.936 Y=0.052
X=90.569 Y=-73.355 Z=-24.189,X=0.811 Y=0.583 Z=-0.016,X=0.951 Y=0.002
X=84.959 Y=-68.751 Z=-144.189,X=0.378 Y=0.921 Z=-0.008,X=0.905 Y=0.200
X=84.959 Y=-68.751 Z=-174.189,X=0.417 Y=0.906 Z=-0.016,X=0.905 Y=0.250
X=84.959 Y=-68.751 Z=-114.189,X=0.378 Y=0.921 Z=-0.008,X=0.905 Y=0.151
X=87.120 Y=-69.906 Z=-144.189,X=0.559 Y=0.835 Z=-0.016,X=0.920 Y=0.200
X=87.120 Y=-69.906 Z=-174.189,X=0.583 Y=0.811 Z=-0.016,X=0.920 Y=0.250
X=87.120 Y=-69.906 Z=-114.189,X=0.559 Y=0.835 Z=-0.016,X=0.920 Y=0.151
X=87.120 Y=-69.906 Z=-84.189,X=0.559 Y=0.835 Z=-0.016,X=0.920 Y=0.101
X=89.015 Y=-71.461 Z=-84.189,X=0.709 Y=0.709 Z=-0.016,X=0.936 Y=0.101
X=89.015 Y=-71.461 Z=-114.189,X=0.709 Y=0.709 Z=-0.016,X=0.936 Y=0.151
X=89.015 Y=-71.461 Z=-144.189,X=0.709 Y=0.709 Z=-0.016,X=0.936 Y=0.200
X=89.015 Y=-71.461 Z=-174.189,X=0.732 Y=0.685 Z=-0.016,X=0.936 Y=0.250
X=90.569 Y=-73.355 Z=-54.189,X=0.835 Y=0.559 Z=-0.016,X=0.951 Y=0.052
X=91.724 Y=-75.516 Z=-24.189,X=0.906 Y=0.417 Z=-0.016,X=0.967 Y=0.002
X=90.569 Y=-73.355 Z=-84.189,X=0.835 Y=0.559 Z=-0.016,X=0.951 Y=0.101
X=91.724 Y=-75.516 Z=-54.189,X=0.921 Y=0.378 Z=-0.008,X=0.967 Y=0.052
X=92.436 Y=-77.861 Z=-24.189,X=0.976 Y=0.228 Z=-0.016,X=0.982 Y=0.002
X=90.569 Y=-73.355 Z=-114.189,X=0.835 Y=0.559 Z=-0.016,X=0.951 Y=0.151
X=91.724 Y=-75.516 Z=-84.189,X=0.921 Y=0.378 Z=-0.008,X=0.967 Y=0.101
X=92.436 Y=-77.861 Z=-54.189,X=0.984 Y=0.197 Z=-0.016,X=0.982 Y=0.052
X=92.676 Y=-80.300 Z=-24.189,X=1.000 Y=0.031 Z=-0.016,X=0.998 Y=0.002
X=92.676 Y=-80.300 Z=-54.189,X=1.000 Y=-0.008 Z=-0.008,X=0.998 Y=0.052
X=92.436 Y=-77.861 Z=-84.189,X=0.984 Y=0.197 Z=-0.016,X=0.982 Y=0.101
X=92.676 Y=-80.300 Z=-84.189,X=1.000 Y=-0.008 Z=-0.008,X=0.998 Y=0.101
X=91.724 Y=-75.516 Z=-114.189,X=0.921 Y=0.378 Z=-0.008,X=0.967 Y=0.151
X=92.436 Y=-77.861 Z=-114.189,X=0.984 Y=0.197 Z=-0.016,X=0.982 Y=0.151
X=92.676 Y=-80.300 Z=-114.189,X=1.000 Y=-0.008 Z=-0.008,X=0.998 Y=0.151
X=90.569 Y=-73.355 Z=-144.189,X=0.835 Y=0.559 Z=-0.016,X=0.951 Y=0.200
X=90.569 Y=-73.355 Z=-174.189,X=0.850 Y=0.528 Z=-0.016,X=0.951 Y=0.250
X=91.724 Y=-75.516 Z=-144.189,X=0.921 Y=0.378 Z=-0.008,X=0.967 Y=0.200
X=91.724 Y=-75.516 Z=-174.189,X=0.937 Y=0.354 Z=-0.016,X=0.967 Y=0.250
X=92.436 Y=-77.861 Z=-144.189,X=0.984 Y=0.197 Z=-0.016,X=0.982 Y=0.200
X=92.436 Y=-77.861 Z=-174.189,X=0.984 Y=0.157 Z=-0.008,X=0.982 Y=0.250
X=92.676 Y=-80.300 Z=-144.189,X=1.000 Y=-0.008 Z=-0.008,X=0.998 Y=0.200
X=92.676 Y=-80.300 Z=-174.189,X=1.000 Y=-0.047 Z=-0.016,X=0.998 Y=0.250
X=125.000 Y=0.000 Z=-184.297,X=1.000 Y=-0.008 Z=-0.008,X=0.002 Y=0.052
X=122.598 Y=-24.386 Z=-174.297,X=0.984 Y=-0.173 Z=-0.008,X=0.017 Y=0.002
X=125.000 Y=0.000 Z=-174.297,X=1.000 Y=0.031 Z=-0.016,X=0.002 Y=0.002
X=122.598 Y=-24.386 Z=-184.297,X=0.976 Y=-0.205 Z=-0.008,X=0.017 Y=0.052
X=125.000 Y=0.000 Z=-194.297,X=1.000 Y=-0.008 Z=-0.008,X=0.002 Y=0.101
X=115.485 Y=-47.835 Z=-174.297,X=0.929 Y=-0.362 Z=-0.008,X=0.033 Y=0.002
X=122.598 Y=-24.386 Z=-194.297,X=0.976 Y=-0.205 Z=-0.008,X=0.017 Y=0.101
X=125.000 Y=0.000 Z=-204.297,X=1.000 Y=-0.008 Z=-0.008,X=0.002 Y=0.151
X=115.485 Y=-47.835 Z=-184.297,X=0.921 Y=-0.394 Z=-0.008,X=0.033 Y=0.052
X=103.934 Y=-69.446 Z=-174.297,X=0.843 Y=-0.535 Z=-0.008,X=0.048 Y=0.002
X=122.598 Y=-24.386 Z=-204.297,X=0.976 Y=-0.205 Z=-0.008,X=0.017 Y=0.151
X=125.000 Y=0.000 Z=-214.297,X=1.000 Y=-0.008 Z=-0.008,X=0.002 Y=0.200
X=115.485 Y=-47.835 Z=-194.297,X=0.921 Y=-0.394 Z=-0.008,X=0.033 Y=0.101
X=103.934 Y=-69.446 Z=-184.297,X=0.827 Y=-0.567 Z=-0.008,X=0.048 Y=0.052
X=88.388 Y=-88.388 Z=-174.297,X=0.724 Y=-0.693 Z=-0.008,X=0.064 Y=0.002
X=122.598 Y=-24.386 Z=-214.297,X=0.976 Y=-0.205 Z=-0.008,X=0.017 Y=0.200
X=125.000 Y=0.000 Z=-224.297,X=1.000 Y=-0.047 Z=-0.016,X=0.002 Y=0.250
X=122.598 Y=-24.386 Z=-224.297,X=0.969 Y=-0.236 Z=-0.008,X=0.017 Y=0.250
X=88.388 Y=-88.388 Z=-184.297,X=0.701 Y=-0.717 Z=-0.008,X=0.064 Y=0.052
X=69.446 Y=-103.934 Z=-174.297,X=0.567 Y=-0.819 Z=0.000,X=0.079 Y=0.002
X=115.485 Y=-47.835 Z=-214.297,X=0.921 Y=-0.394 Z=-0.008,X=0.033 Y=0.200
X=115.485 Y=-47.835 Z=-224.297,X=0.906 Y=-0.425 Z=-0.008,X=0.033 Y=0.250
X=115.485 Y=-47.835 Z=-204.297,X=0.921 Y=-0.394 Z=-0.008,X=0.033 Y=0.151
X=103.934 Y=-69.446 Z=-214.297,X=0.827 Y=-0.567 Z=-0.008,X=0.048 Y=0.200
X=103.934 Y=-69.446 Z=-224.297,X=0.811 Y=-0.591 Z=-0.008,X=0.048 Y=0.250
X=103.934 Y=-69.446 Z=-204.297,X=0.827 Y=-0.567 Z=-0.008,X=0.048 Y=0.151
X=103.934 Y=-69.446 Z=-194.297,X=0.827 Y=-0.567 Z=-0.008,X=0.048 Y=0.101
X=88.388 Y=-88.388 Z=-194.297,X=0.701 Y=-0.717 Z=-0.008,X=0.064 Y=0.101
X=88.388 Y=-88.388 Z=-204.297,X=0.701 Y=-0.717 Z=-0.008,X=0.064 Y=0.151
X=88.388 Y=-88.388 Z=-214.297,X=0.701 Y=-0.717 Z=-0.008,X=0.064 Y=0.200
X=88.388 Y=-88.388 Z=-224.297,X=0.677 Y=-0.740 Z=-0.008,X=0.064 Y=0.250
X=69.446 Y=-103.934 Z=-184.297,X=0.543 Y=-0.835 Z=0.000,X=0.079 Y=0.052
X=47.835 Y=-115.485 Z=-174.297,X=0.402 Y=-0.913 Z=0.000,X=0.095 Y=0.002
X=69.446 Y=-103.934 Z=-194.297,X=0.543 Y=-0.835 Z=0.000,X=0.079 Y=0.101
X=47.835 Y=-115.485 Z=-184.297,X=0.370 Y=-0.929 Z=0.000,X=0.095 Y=0.052
X=24.386 Y=-122.598 Z=-174.297,X=0.213 Y=-0.976 Z=0.000,X=0.110 Y=0.002
X=69.446 Y=-103.934 Z=-204.297,X=0.543 Y=-0.835 Z=0.000,X=0.079 Y=0.151
X=47.835 Y=-115.485 Z=-194.297,X=0.370 Y=-0.929 Z=0.000,X=0.095 Y=0.101
X=24.386 Y=-122.598 Z=-184.297,X=0.181 Y=-0.984 Z=0.000,X=0.110 Y=0.052
X=0.000 Y=-125.000 Z=-174.297,X=0.016 Y=-1.000 Z=0.000,X=0.126 Y=0.002
X=69.446 Y=-103.934 Z=-214.297,X=0.543 Y=-0.835 Z=0.000,X=0.079 Y=0.200
X=69.446 Y=-103.934 Z=-224.297,X=0.520 Y=-0.858 Z=-0.008,X=0.079 Y=0.250
X=0.000 Y=-125.000 Z=-184.297,X=0.000 Y=-1.000 Z=0.000,X=0.126 Y=0.052
X=-24.386 Y=-122.598 Z=-174.297,X=-0.165 Y=-0.984 Z=0.000,X=0.141 Y=0.002
X=47.835 Y=-115.485 Z=-214.297,X=0.370 Y=-0.929 Z=0.000,X=0.095 Y=0.200
X=47.835 Y=-115.485 Z=-224.297,X=0.339 Y=-0.937 Z=0.000,X=0.095 Y=0.250
X=47.835 Y=-115.485 Z=-204.297,X=0.370 Y=-0.929 Z=0.000,X=0.095 Y=0.151
X=24.386 Y=-122.598 Z=-214.297,X=0.181 Y=-0.984 Z=0.000,X=0.110 Y=0.200
X=24.386 Y=-122.598 Z=-224.297,X=0.150 Y=-0.992 Z=0.000,X=0.110 Y=0.250
X=24.386 Y=-122.598 Z=-204.297,X=0.181 Y=-0.984 Z=0.000,X=0.110 Y=0.151
X=24.386 Y=-122.598 Z=-194.297,X=0.181 Y=-0.984 Z=0.000,X=0.110 Y=0.101
X=0.000 Y=-125.000 Z=-194.297,X=0.000 Y=-1.000 Z=0.000,X=0.126 Y=0.101
X=0.000 Y=-125.000 Z=-204.297,X=0.000 Y=-1.000 Z=0.000,X=0.126 Y=0.151
X=0.000 Y=-125.000 Z=-214.297,X=0.000 Y=-1.000 Z=0.000,X=0.126 Y=0.200
X=0.000 Y=-125.000 Z=-224.297,X=-0.031 Y=-1.000 Z=0.000,X=0.126 Y=0.250
X=-24.386 Y=-122.598 Z=-184.297,X=-0.197 Y=-0.976 Z=0.000,X=0.141 Y=0.052
X=-47.835 Y=-115.485 Z=-174.297,X=-0.354 Y=-0.937 Z=0.000,X=0.157 Y=0.002
X=-24.386 Y=-122.598 Z=-194.297,X=-0.197 Y=-0.976 Z=0.000,X=0.141 Y=0.101
X=-47.835 Y=-115.485 Z=-184.297,X=-0.386 Y=-0.921 Z=0.000,X=0.157 Y=0.052
X=-69.446 Y=-103.934 Z=-174.297,X=-0.528 Y=-0.850 Z=0.000,X=0.172 Y=0.002
X=-24.386 Y=-122.598 Z=-204.297,X=-0.197 Y=-0.976 Z=0.000,X=0.141 Y=0.151
X=-47.835 Y=-115.485 Z=-194.297,X=-0.386 Y=-0.921 Z=0.000,X=0.157 Y=0.101
X=-69.446 Y=-103.934 Z=-184.297,X=-0.559 Y=-0.827 Z=0.000,X=0.172 Y=0.052
X=-88.388 Y=-88.388 Z=-174.297,X=-0.685 Y=-0.732 Z=0.000,X=0.188 Y=0.002
X=-24.386 Y=-122.598 Z=-214.297,X=-0.197 Y=-0.976 Z=0.000,X=0.141 Y=0.200
X=-24.386 Y=-122.598 Z=-224.297,X=-0.228 Y=-0.976 Z=0.000,X=0.141 Y=0.250
X=-88.388 Y=-88.388 Z=-184.297,X=-0.709 Y=-0.709 Z=0.000,X=0.188 Y=0.052
X=-103.934 Y=-69.446 Z=-174.297,X=-0.811 Y=-0.583 Z=0.000,X=0.203 Y=0.002
X=-47.835 Y=-115.485 Z=-214.297,X=-0.386 Y=-0.921 Z=0.000,X=0.157 Y=0.200
X=-47.835 Y=-115.485 Z=-224.297,X=-0.417 Y=-0.906 Z=0.000,X=0.157 Y=0.250
X=-47.835 Y=-115.485 Z=-204.297,X=-0.386 Y=-0.921 Z=0.000,X=0.157 Y=0.151
X=-69.446 Y=-103.934 Z=-214.297,X=-0.559 Y=-0.827 Z=0.000,X=0.172 Y=0.200
X=-69.446 Y=-103.934 Z=-224.297,X=-0.583 Y=-0.811 Z=0.000,X=0.172 Y=0.250
X=-69.446 Y=-103.934 Z=-204.297,X=-0.559 Y=-0.827 Z=0.000,X=0.172 Y=0.151
X=-69.446 Y=-103.934 Z=-194.297,X=-0.559 Y=-0.827 Z=0.000,X=0.172 Y=0.101
X=-88.388 Y=-88.388 Z=-194.297,X=-0.709 Y=-0.709 Z=0.000,X=0.188 Y=0.101
X=-88.388 Y=-88.388 Z=-204.297,X=-0.709 Y=-0.709 Z=0.000,X=0.188 Y=0.151
X=-88.388 Y=-88.388 Z=-214.297,X=-0.709 Y=-0.709 Z=0.000,X=0.188 Y=0.200
X=-88.388 Y=-88.388 Z=-224.297,X=-0.732 Y=-0.685 Z=0.000,X=0.188 Y=0.250
X=-103.934 Y=-69.446 Z=-184.297,X=-0.827 Y=-0.559 Z=0.000,X=0.203 Y=0.052
X=-115.485 Y=-47.835 Z=-174.297,X=-0.906 Y=-0.417 Z=0.000,X=0.219 Y=0.002
X=-103.934 Y=-69.446 Z=-194.297,X=-0.827 Y=-0.559 Z=0.000,X=0.203 Y=0.101
X=-115.485 Y=-47.835 Z=-184.297,X=-0.921 Y=-0.386 Z=0.000,X=0.219 Y=0.052
X=-122.598 Y=-24.386 Z=-174.297,X=-0.976 Y=-0.228 Z=0.000,X=0.234 Y=0.002
X=-103.934 Y=-69.446 Z=-204.297,X=-0.827 Y=-0.559 Z=0.000,X=0.203 Y=0.151
X=-115.485 Y=-47.835 Z=-194.297,X=-0.921 Y=-0.386 Z=0.000,X=0.219 Y=0.101
X=-122.598 Y=-24.386 Z=-184.297,X=-0.976 Y=-0.197 Z=0.000,X=0.234 Y=0.052
X=-125.000 Y=0.000 Z=-174.297,X=-1.000 Y=-0.031 Z=0.000,X=0.250 Y=0.002
X=-103.934 Y=-69.446 Z=-214.297,X=-0.827 Y=-0.559 Z=0.000,X=0.203 Y=0.200
X=-103.934 Y=-69.446 Z=-224.297,X=-0.850 Y=-0.528 Z=0.000,X=0.203 Y=0.250
X=-125.000 Y=0.000 Z=-184.297,X=-1.000 Y=0.000 Z=0.000,X=0.250 Y=0.052
X=-122.598 Y=24.386 Z=-174.297,X=-0.992 Y=0.150 Z=0.000,X=0.265 Y=0.002
X=-115.485 Y=-47.835 Z=-214.297,X=-0.921 Y=-0.386 Z=0.000,X=0.219 Y=0.200
X=-115.485 Y=-47.835 Z=-224.297,X=-0.937 Y=-0.354 Z=0.000,X=0.219 Y=0.250
X=-115.485 Y=-47.835 Z=-204.297,X=-0.921 Y=-0.386 Z=0.000,X=0.219 Y=0.151
X=-122.598 Y=-24.386 Z=-214.297,X=-0.976 Y=-0.197 Z=0.000,X=0.234 Y=0.200
X=-122.598 Y=-24.386 Z=-224.297,X=-0.984 Y=-0.165 Z=0.000,X=0.234 Y=0.250
X=-122.598 Y=-24.386 Z=-204.297,X=-0.976 Y=-0.197 Z=0.000,X=0.234 Y=0.151
X=-122.598 Y=-24.386 Z=-194.297,X=-0.976 Y=-0.197 Z=0.000,X=0.234 Y=0.101
X=-125.000 Y=0.000 Z=-194.297,X=-1.000 Y=0.000 Z=0.000,X=0.250 Y=0.101
X=-125.000 Y=0.000 Z=-204.297,X=-1.000 Y=0.000 Z=0.000,X=0.250 Y=0.151
X=-125.000 Y=0.000 Z=-214.297,X=-1.000 Y=0.000 Z=0.000,X=0.250 Y=0.200
X=-125.000 Y=0.000 Z=-224.297,X=-1.000 Y=0.016 Z=0.000,X=0.250 Y=0.250
X=-122.598 Y=24.386 Z=-184.297,X=-0.984 Y=0.181 Z=0.000,X=0.265 Y=0.052
X=-115.485 Y=47.836 Z=-174.297,X=-0.937 Y=0.339 Z=0.000,X=0.281 Y=0.002
X=-122.598 Y=24.386 Z=-194.297,X=-0.984 Y=0.181 Z=0.000,X=0.265 Y=0.101
X=-115.485 Y=47.836 Z=-184.297,X=-0.929 Y=0.370 Z=0.000,X=0.281 Y=0.052
X=-103.934 Y=69.446 Z=-174.297,X=-0.858 Y=0.520 Z=-0.008,X=0.296 Y=0.002
X=-122.598 Y=24.386 Z=-204.297,X=-0.984 Y=0.181 Z=0.000,X=0.265 Y=0.151
X=-115.485 Y=47.836 Z=-194.297,X=-0.929 Y=0.370 Z=0.000,X=0.281 Y=0.101
X=-103.934 Y=69.446 Z=-184.297,X=-0.835 Y=0.543 Z=0.000,X=0.296 Y=0.052
X=-88.388 Y=88.388 Z=-174.297,X=-0.740 Y=0.677 Z=-0.008,X=0.312 Y=0.002
X=-122.598 Y=24.386 Z=-214.297,X=-0.984 Y=0.181 Z=0.000,X=0.265 Y=0.200
X=-122.598 Y=24.386 Z=-224.297,X=-0.976 Y=0.213 Z=0.000,X=0.265 Y=0.250
X=-88.388 Y=88.388 Z=-184.297,X=-0.717 Y=0.701 Z=-0.008,X=0.312 Y=0.052
X=-69.446 Y=103.934 Z=-174.297,X=-0.591 Y=0.811 Z=-0.008,X=0.327 Y=0.002
X=-115.485 Y=47.836 Z=-214.297,X=-0.929 Y=0.370 Z=0.000,X=0.281 Y=0.200
X=-115.485 Y=47.836 Z=-224.297,X=-0.913 Y=0.402 Z=0.000,X=0.281 Y=0.250
X=-115.485 Y=47.836 Z=-204.297,X=-0.929 Y=0.370 Z=0.000,X=0.281 Y=0.151
X=-103.934 Y=69.446 Z=-214.297,X=-0.835 Y=0.543 Z=0.000,X=0.296 Y=0.200
X=-103.934 Y=69.446 Z=-224.297,X=-0.819 Y=0.567 Z=0.000,X=0.296 Y=0.250
X=-103.934 Y=69.446 Z=-204.297,X=-0.835 Y=0.543 Z=0.000,X=0.296 Y=0.151
X=-103.934 Y=69.446 Z=-194.297,X=-0.835 Y=0.543 Z=0.000,X=0.296 Y=0.101
X=-88.388 Y=88.388 Z=-194.297,X=-0.717 Y=0.701 Z=-0.008,X=0.312 Y=0.101
X=-88.388 Y=88.388 Z=-204.297,X=-0.717 Y=0.701 Z=-0.008,X=0.312 Y=0.151
X=-88.388 Y=88.388 Z=-214.297,X=-0.717 Y=0.701 Z=-0.008,X=0.312 Y=0.200
X=-88.388 Y=88.388 Z=-224.297,X=-0.693 Y=0.724 Z=-0.008,X=0.312 Y=0.250
X=-69.446 Y=103.934 Z=-184.297,X=-0.567 Y=0.827 Z=-0.008,X=0.327 Y=0.052
X=-47.835 Y=115.485 Z=-174.297,X=-0.425 Y=0.906 Z=-0.008,X=0.343 Y=0.002
X=-69.446 Y=103.934 Z=-194.297,X=-0.567 Y=0.827 Z=-0.008,X=0.327 Y=0.101
X=-47.835 Y=115.485 Z=-184.297,X=-0.394 Y=0.921 Z=-0.008,X=0.343 Y=0.052
X=-24.386 Y=122.598 Z=-174.297,X=-0.236 Y=0.969 Z=-0.008,X=0.358 Y=0.002
X=-69.446 Y=103.934 Z=-204.297,X=-0.567 Y=0.827 Z=-0.008,X=0.327 Y=0.151
X=-47.835 Y=115.485 Z=-194.297,X=-0.394 Y=0.921 Z=-0.008,X=0.343 Y=0.101
X=-24.386 Y=122.598 Z=-184.297,X=-0.205 Y=0.976 Z=-0.008,X=0.358 Y=0.052
X=0.000 Y=125.000 Z=-174.297,X=-0.047 Y=1.000 Z=-0.016,X=0.374 Y=0.002
X=-69.446 Y=103.934 Z=-214.297,X=-0.567 Y=0.827 Z=-0.008,X=0.327 Y=0.200
X=-69.446 Y=103.934 Z=-224.297,X=-0.535 Y=0.843 Z=-0.008,X=0.327 Y=0.250
X=0.000 Y=125.000 Z=-184.297,X=-0.008 Y=1.000 Z=-0.008,X=0.374 Y=0.052
X=24.386 Y=122.598 Z=-174.297,X=0.157 Y=0.984 Z=-0.008,X=0.389 Y=0.002
X=-47.835 Y=115.485 Z=-214.297,X=-0.394 Y=0.921 Z=-0.008,X=0.343 Y=0.200
X=-47.835 Y=115.485 Z=-224.297,X=-0.362 Y=0.929 Z=-0.008,X=0.343 Y=0.250
X=-47.835 Y=115.485 Z=-204.297,X=-0.394 Y=0.921 Z=-0.008,X=0.343 Y=0.151
X=-24.386 Y=122.598 Z=-214.297,X=-0.205 Y=0.976 Z=-0.008,X=0.358 Y=0.200
X=-24.386 Y=122.598 Z=-224.297,X=-0.173 Y=0.984 Z=-0.008,X=0.358 Y=0.250
X=-24.386 Y=122.598 Z=-204.297,X=-0.205 Y=0.976 Z=-0.008,X=0.358 Y=0.151
X=-24.386 Y=122.598 Z=-194.297,X=-0.205 Y=0.976 Z=-0.008,X=0.358 Y=0.101
X=0.000 Y=125.000 Z=-194.297,X=-0.008 Y=1.000 Z=-0.008,X=0.374 Y=0.101
X=0.000 Y=125.000 Z=-204.297,X=-0.008 Y=1.000 Z=-0.008,X=0.374 Y=0.151
X=0.000 Y=125.000 Z=-214.297,X=-0.008 Y=1.000 Z=-0.008,X=0.374 Y=0.200
X=0.000 Y=125.000 Z=-224.297,X=0.031 Y=1.000 Z=-0.016,X=0.374 Y=0.250
X=24.386 Y=122.598 Z=-184.297,X=0.197 Y=0.984 Z=-0.016,X=0.389 Y=0.052
X=47.836 Y=115.485 Z=-174.297,X=0.354 Y=0.937 Z=-0.016,X=0.405 Y=0.002
X=24.386 Y=122.598 Z=-194.297,X=0.197 Y=0.984 Z=-0.016,X=0.389 Y=0.101
X=47.836 Y=115.485 Z=-184.297,X=0.378 Y=0.921 Z=-0.008,X=0.405 Y=0.052
